"cell_ontology_class","cell_ontology_id","gene","p_val","p_val_adj","avg_log2FC","pct.1","pct.2"
"endothelial cell","CL:0000115","Mcl1",2.29790413738633e-07,0.00536353804707343,0.76235269378874,0.842,0.79
"endothelial cell","CL:0000115","Ephb4",2.33423515177419e-07,0.00544833826775614,0.430508220869227,0.333,0.122
"endothelial cell","CL:0000115","Ncor1",2.64780502230892e-07,0.00618024170257125,0.551889797931388,0.772,0.666
"endothelial cell","CL:0000115","D4Wsu53e",3.19371804737705e-07,0.00745445729438278,0.754764378035437,0.825,0.763
"endothelial cell","CL:0000115","Hmg20b",3.22781710274263e-07,0.00753404789951158,0.700271123666447,0.632,0.456
"endothelial cell","CL:0000115","2610019F03Rik",3.39524541621642e-07,0.00792484232599074,0.466383384275317,0.263,0.085
"endothelial cell","CL:0000115","Hsd3b7",3.5701077471251e-07,0.00833298849256469,0.410226768211809,0.404,0.17
"endothelial cell","CL:0000115","Nab1",3.63899562640273e-07,0.00849377969158661,0.580528538001372,0.632,0.45
"endothelial cell","CL:0000115","Ppia",3.75088837911102e-07,0.00875494856568303,0.409563454791823,1,0.997
"endothelial cell","CL:0000115","Olfml2b",3.75658163664454e-07,0.00876823719809202,0.705948570114456,0.298,0.102
"endothelial cell","CL:0000115","LOC545261",4.00301489253426e-07,0.00934343706066423,0.597800783496426,0.386,0.162
